Larimichthys crocea,Rajidae species,Fish and Seafood Products,1
Lake Victoria perch,Lake Victoria Perch,Fish and Seafood Products,1
Lake Victoria perch,U.S. wild caught shrimp,Fish and Seafood Products,1
Lake Victoria perch,farm-raised Asian catfish,Fish and Seafood Products,1
Lake Victoria perch,foreign farm-raised shrimp,Fish and Seafood Products,1
Lamb oil,lamb,Meat Products,1
Lambsquarters,Chia Seed,Other Foods,1
Larimichthys crocea,Cultrichthys erythropterus,Fish and Seafood Products,1
Larimichthys crocea,Larimichthys poly,Fish and Seafood Products,1
Larimichthys crocea,Pampus argenteus,Fish and Seafood Products,1
Larimichthys crocea,Paramisgurnus dabryanus,Fish and Seafood Products,1
Larimichthys crocea,Portunus pelagicus,Fish and Seafood Products,1
Larimichthys crocea,Portunus trituberculatus,Fish and Seafood Products,1
Larimichthys crocea,Scomberomorus commerson,Fish and Seafood Products,1
Malabar Snapper,snapper,Fish and Seafood Products,1
Larimichthys crocea,sleeve-fish,Fish and Seafood Products,1
Leafy greens,Oregano,Spices and Extracts,1
Lemon sole [Microstomus kitt],Common sole [Solea solea],Fish and Seafood Products,1
Lutjanidae and Serranidae and unidentified taxa,pescada branca (croaker fillets),Fish and Seafood Products,1
Mako,Palombo [also known as Common Smooth-hound,Fish and Seafood Products,1
Mako,scientific name Mustelus mustelus and/or Mustelus asterias],Fish and Seafood Products,1
Malabar Snapper,Crimson Snapper,Fish and Seafood Products,1
Malabar Snapper,Lane Snapper,Fish and Seafood Products,1
Malabar Snapper,Pacific Snapper,Fish and Seafood Products,1
Malabar Snapper,Scarlet Red Snapper,Fish and Seafood Products,1
Malabar Snapper,Scarlet Snapper,Fish and Seafood Products,1
Malabar Snapper,Tai Snapper,Fish and Seafood Products,1
expired broiler turkeys,beef,Meat Products,1
flavourings,vodka,Alcoholic Beverages,1
expired broiler turkeys,broiler turkeys,Meat Products,1
rotten wheat,wheat,Grains and Grain Products,1
rhodamine B,mawa,Dairy Products,1
rhodamine B,milk,Dairy Products,1
rhodamine B,sweets,Dairy Products,1
rice,besan,Grains and Grain Products,1
rice,maida,Grains and Grain Products,1
rice,turmeric,Spices and Extracts,1
rice,wheat flour,Grains and Grain Products,1
rice brawn oil,ghee,Dairy Products,1
rice flour,milk,Dairy Products,1
rice from Heilongjiang Province,rice,Grains and Grain Products,1
rice from Hubei Province,rice,Grains and Grain Products,1
rice from Jiangsu Province,rice,Grains and Grain Products,1
rice granules,turmeric,Spices and Extracts,1
rice sugar,coconut water,Other Beverages,1
rockfish,Crimson Snapper,Fish and Seafood Products,1
rockfish,Lane Snapper,Fish and Seafood Products,1
rockfish,Pacific Snapper,Fish and Seafood Products,1
rockfish,Scarlet Red Snapper,Fish and Seafood Products,1
rockfish,Scarlet Snapper,Fish and Seafood Products,1
rockfish,Tai Snapper,Fish and Seafood Products,1
rockfish,snapper,Fish and Seafood Products,1
rocu dye,Black Pepper,Spices and Extracts,1
rocu dye,Nutmeg,Spices and Extracts,1
rocu dye,Oregano,Spices and Extracts,1
rocu dye,White pepper,Spices and Extracts,1
rocu dye,chili powder,Spices and Extracts,1
rocu dye,cumin,Spices and Extracts,1
rhodamine B,khoya,Dairy Products,1
rhodamine B,ghee,Dairy Products,1
resin,eggs,Eggs,1
poultry,ground sirloin,Meat Products,1
possible rapeseed oil,extra virgin olive oil,Oils and Fats,1
potassium dichromate,milk,Dairy Products,1
potassium sorbate,corn bun dumpling,Grains and Grain Products,1
potato,rice,Grains and Grain Products,1
potentially DEPC,Orange Juice,Fruit Juices and Concentrates,1
potentially Oleum320/IDEA,Orange Juice,Fruit Juices and Concentrates,1
potentially natamycin,Orange Juice,Fruit Juices and Concentrates,1
poultry,Fresh meat,Meat Products,1
poultry,Ground chuck,Meat Products,1
poultry,Salami,Meat Products,1
poultry,Sausages,Meat Products,1
poultry,ground beef,Meat Products,1
powdered coloring agent,palm oil,Oils and Fats,1
red pigment,lamb,Meat Products,1
preservatives,honey,Honey and Other Natural Sweeteners,1
puffer fish,monkfish,Fish and Seafood Products,1
pulverized lime,bleaching agent,Food Ingredients,1
pure alcohol,branded alcohol,Alcoholic Beverages,1
pure alcohol,cognac,Alcoholic Beverages,1
pure alcohol,vodka,Alcoholic Beverages,1
pure alcohol,whiskey,Alcoholic Beverages,1
putna rice,basmati rice,Grains and Grain Products,1
red oxide paint,Black Pepper,Spices and Extracts,1
red oxide paint,cumin,Spices and Extracts,1
red oxide paint,poppy seeds,Spices and Extracts,1
red pigment,Mutton,Meat Products,1
rocu dye,paprika,Spices and Extracts,1
saccharin,Stevia,Food Ingredients,1
sole,flounder,Fish and Seafood Products,1
saccharin,shrimp,Fish and Seafood Products,1
shovelnose sturgeon,sevruga caviar,Fish and Seafood Products,1
singhada,buckwheat flour,Grains and Grain Products,1
sinopol (a detergent),milk,Dairy Products,1
skins,cooking oil,Oils and Fats,1
smuggled frozen meat,beef,Meat Products,1
smuggled frozen meat,chicken wings,Meat Products,1
smuggled frozen meat,pork,Meat Products,1
snapper,grouper,Fish and Seafood Products,1
sodium,milk,Dairy Products,1
sodium alginate,eggs,Eggs,1
sodium chloride,milk,Dairy Products,1
sodium citrate,milk,Dairy Products,1
sodium citrate peroxide,milk,Dairy Products,1
sodium copper chlorophyllin,Spinach noodles,Grains and Grain Products,1
sodium dichromate,milk,Dairy Products,1
sodium hydro sulphate,jaggery,Honey and Other Natural Sweeteners,1
sodium hydroxide,shrimp,Fish and Seafood Products,1
sodium metabisulfite,green peas,Produce and Legumes,1
sodium tripolyphosphate,Crab & Artichoke Spread,Fish and Seafood Products,1
sodium tripolyphosphate,shrimp,Fish and Seafood Products,1
sodium-based compound,natural scallops,Fish and Seafood Products,1
soil,Black Pepper,Spices and Extracts,1
soil,Nutmeg,Spices and Extracts,1
soil,Oregano,Spices and Extracts,1
soil,White pepper,Spices and Extracts,1
soil,chili powder,Spices and Extracts,1
soil,cumin,Spices and Extracts,1
shovelnose sturgeon,beluga caviar,Fish and Seafood Products,1
sheep milk,goat cheese,Dairy Products,1
sheep meat,sliced lamb,Meat Products,1
sand,cumin,Spices and Extracts,1
saccharin sodium,corn bun dumpling,Grains and Grain Products,1
saccharine,Red Wine,Alcoholic Beverages,1
saithe,Bluefin Tuna,Fish and Seafood Products,1
saithe,Common Sole,Fish and Seafood Products,1
salicylic acid,milk,Dairy Products,1
salt,milk,Dairy Products,1
samak,buckwheat flour,Grains and Grain Products,1
sand,Black Pepper,Spices and Extracts,1
sand,Nutmeg,Spices and Extracts,1
sand,Oregano,Spices and Extracts,1
sand,White pepper,Spices and Extracts,1
sand,chili powder,Spices and Extracts,1
sand,paprika,Spices and Extracts,1
sheep meat,minced steak,Meat Products,1
sand,wheat,Grains and Grain Products,1
scallop-flavored seafood nuggets,scallops,Fish and Seafood Products,1
sedatives,Moonshine,Alcoholic Beverages,1
sedatives,bootleg liquor,Alcoholic Beverages,1
seed oil,extra virgin olive oil,Oils and Fats,1
semoline,Black Pepper,Spices and Extracts,1
semoline,cumin,Spices and Extracts,1
semoline,poppy seeds,Spices and Extracts,1
sewage water,milk,Dairy Products,1
sheep meat,black pudding,Meat Products,1
sheep meat,goat meet,Meat Products,1
sheep meat,lamb burgers,Meat Products,1
possible low quality oil,extra virgin olive oil,Oils and Fats,1
possible canola oil,extra virgin olive oil,Oils and Fats,1
pork meat,pet food,Animal Feed Products,1
pork,sliced lamb,Meat Products,1
ovine,Dog Food Products,Animal Feed Products,1
oxytocin,Moonshine,Alcoholic Beverages,1
oxytocin,bootleg liquor,Alcoholic Beverages,1
paddlefish roe,American Caviar,Fish and Seafood Products,1
paddlefish roe,beluga caviar,Fish and Seafood Products,1
paddlefish roe,sevruga caviar,Fish and Seafood Products,1
paddy husk,turmeric,Spices and Extracts,1
palm oil,Circassian cheese,Dairy Products,1
palm oil,Coconut oil,Oils and Fats,1
palm oil,Groundnut Oil,Oils and Fats,1
palm oil,butter,Oils and Fats,1
palm oil,khoya,Dairy Products,1
palm oil,mawa,Dairy Products,1
palm oil,milk,Dairy Products,1
palm oil,olive oil,Oils and Fats,1
palm oil,sweets,Dairy Products,1
palmolein,milk,Dairy Products,1
pangasius,Bluefin Tuna,Fish and Seafood Products,1
pangasius,Common Sole,Fish and Seafood Products,1
pangasius,cod,Fish and Seafood Products,1
pangasius,flounder,Fish and Seafood Products,1
pangasius,grouper,Fish and Seafood Products,1
pangasius,sea bass,Fish and Seafood Products,1
pangasius,snapper,Fish and Seafood Products,1
pangasius,tilapia,Fish and Seafood Products,1
papaya seeds,Black Pepper,Spices and Extracts,1
papaya seeds,cumin,Spices and Extracts,1
ovine,Cat Food Products,Animal Feed Products,1
other varieties of cheese,romano cheese,Dairy Products,1
other varieties of cheese,parmesan cheese,Dairy Products,1
olive pomace oil,100% Pure Olive Oil,Oils and Fats,1
non-organic sunflower,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-parmesan cheese,parmesan cheese,Dairy Products,1
non-parmesan cheese,romano cheese,Dairy Products,1
non-permitted grape varieties,wine,Alcoholic Beverages,1
non-stamen crocus parts,saffron,Spices and Extracts,1
non-wild honey,pure Irish (wild) honey,Honey and Other Natural Sweeteners,1
noodles with less than 50% rice,rice noodles,Grains and Grain Products,1
not specified,Bottled Water,Other Beverages,1
oil-soluble coloring agent,tea powder,Coffee and Tea,1
oleic acid,soy oil,Animal Feed Products,1
olive leaves,Dried oregano,Spices and Extracts,1
opium poppy seeds,noodles,Grains and Grain Products,1
other meats,Meat products,Meat Products,1
optical whitener,buckwheat flour,Grains and Grain Products,1
orange pulp wash,orange juice concentrate,Fruit Juices and Concentrates,1
orange pulpwash,orange juice from concentrate,Fruit Juices and Concentrates,1
organic/rotten tomatoes,tomato paste,Produce and Legumes,1
organic/rotten tomatoes,tomato puree,Produce and Legumes,1
organic/rotten tomatoes,tomatoes,Produce and Legumes,1
"other ""non natural"" ingredients",chips,Grains and Grain Products,1
other chemicals,branded alcohol,Alcoholic Beverages,1
other chemicals,milk,Dairy Products,1
other fish species,pescada branca (croaker fillets),Fish and Seafood Products,1
other game meats,Game Meats,Meat Products,1
other meats,Fresh meat product,Meat Products,1
papaya seeds,poppy seeds,Spices and Extracts,1
paprika extract,chips,Grains and Grain Products,1
paraffin wax,beef,Meat Products,1
pork,Sausages,Meat Products,1
porcine,Dog Food Products,Animal Feed Products,1
porcine bones,chicken,Meat Products,1
porcine gristle,chicken,Meat Products,1
pork,Bison,Meat Products,1
pork,Black bear,Meat Products,1
pork,Cat Food Products,Animal Feed Products,1
pork,Dog Food Products,Animal Feed Products,1
pork,Fresh meat,Meat Products,1
pork,Game Meats,Meat Products,1
pork,Ground chuck,Meat Products,1
pork,Kangaroo,Meat Products,1
pork,Salami,Meat Products,1
pork,Yak,Meat Products,1
poor quality infant formula,infant formula,Dairy Products,1
pork,beef tenderloin,Meat Products,1
pork,black pudding,Meat Products,1
pork,burger patties,Meat Products,1
pork,deli meats,Meat Products,1
pork,dried meat,Meat Products,1
pork,goat meet,Meat Products,1
pork,ground sirloin,Meat Products,1
pork,lamb burgers,Meat Products,1
pork,minced meat,Meat Products,1
pork,minced steak,Meat Products,1
pork,pork,Meat Products,1
pork,sausage,Meat Products,1
porcine,Cat Food Products,Animal Feed Products,1
pollock,grouper,Fish and Seafood Products,1
paraffin wax,eggs,Eggs,1
pig offal,cooking oil,Oils and Fats,1
peanut powder,almond powder,Other Foods,1
peanuts,almond powder,Other Foods,1
penicillin,beef,Meat Products,1
perch,grouper,Fish and Seafood Products,1
phosphates,Seafood,Fish and Seafood Products,1
phosphoric acid,Sago,Grains and Grain Products,1
pig hearts,beef,Meat Products,1
pig hearts,beef heart,Meat Products,1
pig hearts,broiler turkeys,Meat Products,1
pig hearts,chicken,Meat Products,1
pig hearts,sheep heart,Meat Products,1
pig hearts,veal heart,Meat Products,1
pig's blood,beef,Meat Products,1
pollack,lobster,Fish and Seafood Products,1
pigments,eggs,Eggs,1
pilocarpine hydrochloride,Chocolate Candies,Other Foods,1
plant hormone,Bean Sprouts,Produce and Legumes,1
plant material,coffee beans,Coffee and Tea,1
plant material,coffee grounds,Coffee and Tea,1
plum sclereids,Black Pepper,Spices and Extracts,1
plum sclereids,Nutmeg,Spices and Extracts,1
plum sclereids,Oregano,Spices and Extracts,1
plum sclereids,White pepper,Spices and Extracts,1
plum sclereids,chili powder,Spices and Extracts,1
plum sclereids,cumin,Spices and Extracts,1
plum sclereids,paprika,Spices and Extracts,1
soil,paprika,Spices and Extracts,1
some powders,ghee,Dairy Products,1
expired broiler turkeys,chicken,Meat Products,1
urea,water,Other Foods,1
unauthorized grapes,wine,Alcoholic Beverages,1
undeclared meat species,Beef products,Meat Products,1
undeclared meat species,Fresh meat,Meat Products,1
undeclared meat species,Salami,Meat Products,1
undeclared meat species,Sausages,Meat Products,1
undeclared meat species,poultry products,Meat Products,1
unidentified meat,Kebab,Meat Products,1
unidentified meat,Lamb curry,Meat Products,1
unidentified meat,lamb,Meat Products,1
unknown,cream,Dairy Products,1
unknown,expired meat products,Meat Products,1
unknown,ghee,Dairy Products,1
unknown,ice cream,Dairy Products,1
unknown,unregulated meat products,Meat Products,1
unlicensed beverages,Buttermilk,"Dairy Products, Other Beverages",1
unlicensed beverages,soft drinks,"Dairy Products, Other Beverages",1
unlicensed beverages,water,"Dairy Products, Other Beverages",1
unpasteurized cheese,pasteurized cheese,Dairy Products,1
unspecified chemicals,Chicken Feet,Meat Products,1
urea,Bean Sprouts,Produce and Legumes,1
urea,Moonshine,Alcoholic Beverages,1
urea,bootleg liquor,Alcoholic Beverages,1
urea,khowa,Other Foods,1
urea,mawa,Other Foods,1
urea,oil,Other Foods,1
urea,sugar,Other Foods,1
urea,sweets,Dairy Products,1
turpentine oil,Bergamot Oil,Oils and Fats,1
turpentine oil,Bergamot,Oils and Fats,1
turmeric,ghee,Dairy Products,1
tomatoes that did not meet quality specifications,tomato paste,Produce and Legumes,1
tea,paprika,Spices and Extracts,1
tetracycline,beef,Meat Products,1
tetrasodium pyrophosphate,Crab & Artichoke Spread,Fish and Seafood Products,1
tilapia,corvina,Fish and Seafood Products,1
tilapia,dolphin,Fish and Seafood Products,1
tilapia,flounder,Fish and Seafood Products,1
tilapia,grouper,Fish and Seafood Products,1
tilapia,porgy,Fish and Seafood Products,1
tilapia,red snapper,Fish and Seafood Products,1
tilapia,salmon,Fish and Seafood Products,1
tilapia,snapper,Fish and Seafood Products,1
tilapia,sole,Fish and Seafood Products,1
tomatoes that did not meet quality specifications,tomato puree,Produce and Legumes,1
turkey meat,pet food,Animal Feed Products,1
tomatoes that did not meet quality specifications,tomatoes,Produce and Legumes,1
toxic substances,Moonshine,Alcoholic Beverages,1
transshipped butter,butter,Dairy Products,1
tuna,Chilean sea bass,Fish and Seafood Products,1
turkey,Cat Food Products,Animal Feed Products,1
turkey,Cheese,"Dairy Products, Meat Products",1
turkey,Dog Food Products,Animal Feed Products,1
turkey,Kebab,Meat Products,1
turkey,Lamb curry,Meat Products,1
turkey,ground beef,Meat Products,1
turkey,ham,"Dairy Products, Meat Products",1
turkey meat,lamb,Meat Products,1
urea,sweets,Other Foods,1
urea,wheat,Grains and Grain Products,1
some unknown chemicals,liquor,Alcoholic Beverages,1
urea and vegatable oil,milk,Dairy Products,1
water,sevruga caviar,Fish and Seafood Products,1
water,vodka,Alcoholic Beverages,1
water,whiskey,Alcoholic Beverages,1
water buffalo,burger patties,Meat Products,1
water buffalo,deli meats,Meat Products,1
water buffalo,dried meat,Meat Products,1
water buffalo,minced meat,Meat Products,1
water buffalo,sausage,Meat Products,1
water buffalo meat,beef,Meat Products,1
water buffalo meat,beef heart,Meat Products,1
water buffalo meat,broiler turkeys,Meat Products,1
water buffalo meat,chicken,Meat Products,1
water buffalo meat,sheep heart,Meat Products,1
water buffalo meat,veal heart,Meat Products,1
wheat,Black Pepper,Spices and Extracts,1
wheat,Nutmeg,Spices and Extracts,1
wheat,Oregano,Spices and Extracts,1
wheat,White pepper,Spices and Extracts,1
wheat,chili powder,Spices and Extracts,1
wheat,cumin,Spices and Extracts,1
wheat,ice cream,Dairy Products,1
wheat,paprika,Spices and Extracts,1
wheat flour,corn bun dumpling,Grains and Grain Products,1
whiteleg shrimp,wild caught shrimp,Fish and Seafood Products,1
wine from the Languedoc-Roussillon,wine,Alcoholic Beverages,1
yellow colored rice bran,turmeric,Spices and Extracts,1
yellow dye,corn bun dumpling,Grains and Grain Products,1
water,palm oil,Oils and Fats,1
water,maple syrup,Honey and Other Natural Sweeteners,1
water,lemon juice,Fruit Juices and Concentrates,1
vegetable oil,mawa,Dairy Products,1
used and discarded oil,cooking oil,Oils and Fats,1
vanaspati,ghee,Dairy Products,1
various fish species from the western part of Pacific Ocean,product of USA,Fish and Seafood Products,1
various fish species from the western part of Pacific Ocean,product of the USA,Fish and Seafood Products,1
varnish,Black Pepper,Spices and Extracts,1
varnish,cumin,Spices and Extracts,1
varnish,poppy seeds,Spices and Extracts,1
vegetable filler,ground beef,Meat Products,1
vegetable ghee,pure ghee,Dairy Products,1
vegetable material,butter,Oils and Fats,1
vegetable oil,Italian Extra Virgin Olive Oil,Oils and Fats,1
vegetable oil,khoya,Dairy Products,1
vegetable oil,sweets,Dairy Products,1
water,ground beef,Meat Products,1
vegetable oils,mawa,Dairy Products,1
vegetable oils,sweetened condensed milk,Dairy Products,1
waste water,milk,Dairy Products,1
water,Brand Name Alcohol,Alcoholic Beverages,1
water,Branded milk,Dairy Products,1
water,Meat,Meat Products,1
water,Red Wine,Alcoholic Beverages,1
water,alcoholic beverages,Alcoholic Beverages,1
water,apple juice concentrate,Fruit Juices and Concentrates,1
water,beluga caviar,Fish and Seafood Products,1
water,branded alcohol,Alcoholic Beverages,1
water,buffalo mozzarella,Dairy Products,1
tea,cumin,Spices and Extracts,1
tea,chili powder,Spices and Extracts,1
tea,White pepper,Spices and Extracts,1
tea,Oregano,Spices and Extracts,1
stolen infant formula,infant formula,"Dairy Products, Other Foods",1
stolen liquor,Brand Name Alcohol,Alcoholic Beverages,1
stolen maple syrup,maple syrup,Honey and Other Natural Sweeteners,1
stolen muenster cheese,Muenster cheese,Dairy Products,1
stone powder,wheat,Grains and Grain Products,1
straw,coffee beans,Coffee and Tea,1
straw,coffee grounds,Coffee and Tea,1
sturgeon caviar,beluga caviar,Fish and Seafood Products,1
sturgeon caviar,sevruga caviar,Fish and Seafood Products,1
sub-standard rice,Tanzanian rice,Grains and Grain Products,1
substandard mawa,khowa,Other Foods,1
substandard mawa,mawa,Other Foods,1
substandard mawa,oil,Other Foods,1
substandard mawa,sugar,Other Foods,1
substandard mawa,sweets,Other Foods,1
substandard mawa,water,Other Foods,1
substandard oil,khowa,Other Foods,1
substandard oil,mawa,Other Foods,1
substandard oil,oil,Other Foods,1
substandard oil,sugar,Other Foods,1
substandard oil,sweets,Other Foods,1
substandard oil,water,Other Foods,1
substandard sugar,khowa,Other Foods,1
substandard sugar,mawa,Other Foods,1
substandard sugar,oil,Other Foods,1
substandard sugar,sugar,Other Foods,1
substandard sugar,sweets,Other Foods,1
stolen infant formula,baby food,"Dairy Products, Other Foods",1
stolen baby food,infant formula,"Dairy Products, Other Foods",1
stolen baby food,baby food,"Dairy Products, Other Foods",1
soybean,coffee grounds,Coffee and Tea,1
sorbic acid,"""Doktorskaya"" sausage",Meat Products,1
sorbitol,milk,Dairy Products,1
soy,burger patties,Meat Products,1
soy,deli meats,Meat Products,1
soy,dried meat,Meat Products,1
soy,ice cream,Dairy Products,1
soy,minced meat,Meat Products,1
soy,sausage,Meat Products,1
soy oil,pure ghee,Dairy Products,1
soy protein,"""Doktorskaya"" sausage",Meat Products,1
soya oil,ghee,Dairy Products,1
soybean,coffee beans,Coffee and Tea,1
soybean oil,Italian Extra Virgin Olive Oil,Oils and Fats,1
starch,romano cheese,Dairy Products,1
soybeans,coffee,Coffee and Tea,1
spices,Fresh meat product,Meat Products,1
spices,Meat products,Meat Products,1
staphylococcus aureus,pasteurized cheese,Dairy Products,1
starch,"""Doktorskaya"" sausage",Meat Products,1
starch,Turmeric Powder,Spices and Extracts,1
starch,chili powder,Spices and Extracts,1
starch,coriander powder,Spices and Extracts,1
starch,eggs,Eggs,1
starch,mawa,Dairy Products,1
starch,parmesan cheese,Dairy Products,1
starch,powdered milk,Dairy Products,1
substandard sugar,water,Other Foods,1
substandard water,khowa,Other Foods,1
substandard water,mawa,Other Foods,1
sweet orange oil,Bergamot,Oils and Fats,1
sunflower oil,olive oil,Oils and Fats,1
supermarket honey,pure Irish (wild) honey,Honey and Other Natural Sweeteners,1
sutchi,grouper,Fish and Seafood Products,1
swai,corvina,Fish and Seafood Products,1
swai,flounder,Fish and Seafood Products,1
swai,grouper,Fish and Seafood Products,1
swai,red snapper,Fish and Seafood Products,1
swai,sea bass,Fish and Seafood Products,1
swai,snapper,Fish and Seafood Products,1
swai,sole,Fish and Seafood Products,1
swai,whiting,Fish and Seafood Products,1
sweet corn flavor,corn bun dumpling,Grains and Grain Products,1
sweet orange oil,Bergamot Oil,Oils and Fats,1
sunflower oil,Coconut oil,Oils and Fats,1
sweetlips,grouper,Fish and Seafood Products,1
swill-cooked dirty oil,Milk Powder,Other Beverages,1
swill-cooked dirty oil,Milk Tea,Other Beverages,1
synthetic butter additives,butter,Oils and Fats,1
synthetic milk,ghee,Dairy Products,1
synthetic milk,khoya,Dairy Products,1
synthetic milk,mawa,Dairy Products,1
synthetic milk,sweets,Dairy Products,1
synthetic red dye azorubine (E122),Red Wine,Alcoholic Beverages,1
synthetic resin,rice,Grains and Grain Products,1
tea,Black Pepper,Spices and Extracts,1
tea,Nutmeg,Spices and Extracts,1
sunflower oil,Italian Extra Virgin Olive Oil,Oils and Fats,1
sultana grapes,Chardonnay wine,Alcoholic Beverages,1
substandard water,oil,Other Foods,1
sugar,Orange Juice,Fruit Juices and Concentrates,1
substandard water,sugar,Other Foods,1
substandard water,sweets,Other Foods,1
substandard water,water,Other Foods,1
sucrose,Cocoa Powder,Other Foods,1
sucrose,freeze-dried coffee,Coffee and Tea,1
sudan 1,chili powder,Spices and Extracts,1
sudan IV,Ghanian palm oil,Oils and Fats,1
sudan IV,curry powder,Spices and Extracts,1
sudan IV,eggs,Eggs,1
sudan dyes,turmeric,Spices and Extracts,1
sudan red,watermelon,Produce and Legumes,1
sugar,Crab & Artichoke Spread,Fish and Seafood Products,1
sugar,Pure Honey,Honey and Other Natural Sweeteners,1
sulphuric acid,wine,Alcoholic Beverages,1
sugar,Red Wine,Alcoholic Beverages,1
sugar,honey,Honey and Other Natural Sweeteners,1
sugar,lemon juice,Fruit Juices and Concentrates,1
sugar,maple syrup,Honey and Other Natural Sweeteners,1
sugar,mawa,Dairy Products,1
sugar,powdered milk,Dairy Products,1
sugar,wine,Alcoholic Beverages,1
sugar syrup,Australian honey,Honey and Other Natural Sweeteners,1
sugar syrup,Pure Honey,Honey and Other Natural Sweeteners,1
sugar syrup,honey,Honey and Other Natural Sweeteners,1
sulfadimethoxine,beef,Meat Products,1
sulphuric acid,Sago,Grains and Grain Products,1
non-organic sunflower,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
low grade cooking oil,Chili Oil,Oils and Fats,1
isopropyl,vodka,Alcoholic Beverages,1
jellyfish,shark fin,Fish and Seafood Products,1
kangaroo,Game Meats,Meat Products,1
kangaroo meat,beef,Meat Products,1
kangaroo meat,beef heart,Meat Products,1
kangaroo meat,broiler turkeys,Meat Products,1
kangaroo meat,chicken,Meat Products,1
kangaroo meat,sheep heart,Meat Products,1
kangaroo meat,veal heart,Meat Products,1
lamb,Game Meats,Meat Products,1
lamb,Ground chuck,Meat Products,1
lamb,beef,Meat Products,1
lamb,ground sirloin,Meat Products,1
lamb,pork,Meat Products,1
lamb meat,pet food,Animal Feed Products,1
lamp oil,"""extra virgin"" olive oil from Baux-en-Provence",Oils and Fats,1
lampante oil,Edible Olive Oil,Oils and Fats,1
lane snapper,red snapper,Fish and Seafood Products,1
lasalocid sodium,soy oil,Animal Feed Products,1
lascadoil,soy oil,Animal Feed Products,1
lead chromate,Turmeric Powder,Spices and Extracts,1
lead chromate,watermelon,Produce and Legumes,1
lead oxide,paprika,Spices and Extracts,1
leather-hydrolyzed protein,milk,Dairy Products,1
lemon oil,Bergamot,Oils and Fats,1
lemon oil,Bergamot Oil,Oils and Fats,1
lemon yellow 60 (Tartrazine),corn bun dumpling,Grains and Grain Products,1
isopropanol,Smirnoff Red Label vodka,Alcoholic Beverages,1
iodine,soy milk,Other Beverages,1
invert sugar,sorghum syrup,Honey and Other Natural Sweeteners,1
imitation shark fin,shark fin,Fish and Seafood Products,1
hydrogen peroxide,Seafood,Fish and Seafood Products,1
hydroxymethylfurfural,honey,Honey and Other Natural Sweeteners,1
hypochlorite,milk,Dairy Products,1
illegal sulphites,Fresh meat product,Meat Products,1
illegal sulphites,Meat products,Meat Products,1
imitation carbonated beverage,Coca-Cola,Other Beverages,1
imitation cheese products,parmesan cheese,Dairy Products,1
imitation cheese products,romano cheese,Dairy Products,1
imitation crab,Crab & Artichoke Spread,Fish and Seafood Products,1
imitation crab,crab,Fish and Seafood Products,1
imitation crab,lobster,Fish and Seafood Products,1
imitation scallops,scallops,Fish and Seafood Products,1
imported sugar,domestic beet sugar,Honey and Other Natural Sweeteners,1
invert sugar,molasses,Honey and Other Natural Sweeteners,1
impure water,milk,Dairy Products,1
industrial alcohol,alcoholic beverages,Alcoholic Beverages,1
industrial alcohol,wine,Alcoholic Beverages,1
industrial salts,beef,Meat Products,1
industrial solvents,vodka,Alcoholic Beverages,1
industrial synthetic resins,rice,Grains and Grain Products,1
insects,buckwheat flour,Grains and Grain Products,1
insufficient alcohol levels,vodka,Alcoholic Beverages,1
insufficient weight,Black Pepper,Spices and Extracts,1
invert sugar,cane syrup,Honey and Other Natural Sweeteners,1
invert sugar,honey,Honey and Other Natural Sweeteners,1
invert sugar,maple syrup,Honey and Other Natural Sweeteners,1
liquid sugar candy,honey,Honey and Other Natural Sweeteners,1
low grade cooking oil,olive oil,Oils and Fats,1
non-organic sunflower,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
low grade cooking oil,peanut oil,Oils and Fats,1
melamine,rice proteins,Animal Feed Products,1
melamine,wheat gluten,Animal Feed Products,1
melamine analogues,corn gluten,Animal Feed Products,1
melamine analogues,rice proteins,Animal Feed Products,1
melamine analogues,wheat gluten,Animal Feed Products,1
metanil yellow,ghee,Dairy Products,1
metanil yellow,khoya,Dairy Products,1
metanil yellow,mawa,Dairy Products,1
metanil yellow,milk,Dairy Products,1
metanil yellow,sweets,Dairy Products,1
metanil yellow,watermelon,Produce and Legumes,1
methanol,Bulgarian raki,Alcoholic Beverages,1
methanol,Moonshine,Alcoholic Beverages,1
methanol,alcohol,Alcoholic Beverages,1
methanol,wine,Alcoholic Beverages,1
methyl alcohol,bootleg alcohol,Alcoholic Beverages,1
methyl alcohol,cherry brandy,Alcoholic Beverages,1
methyl alcohol,raki,Alcoholic Beverages,1
methyl alcohol,sugarcane-based alcohol,Alcoholic Beverages,1
milk low on fat and 'solids not fat' content,milk,Dairy Products,1
milk powder,mawa,Dairy Products,1
milk powders,milk,Dairy Products,1
milk proteins,Fresh meat product,Meat Products,1
milk proteins,Meat products,Meat Products,1
mineral oil,Black Pepper,Spices and Extracts,1
mineral oil,Coconut oil,Oils and Fats,1
mineral oil,sunflower oil,Oils and Fats,1
melamine,milk-based candy,Dairy Products,1
melamine,corn gluten,Animal Feed Products,1
melamine,Binding Agent,Fish and Seafood Products,1
